Citizen_ID,Diet_Type,District_Name,Occupation,Wealth_Index,House_Size_sq_ft,Life_Expectancy,Vehicle_Owned,Work_District,Bio_Hash
CIT_1397,Seafood,The Golden Reef,Miner,10496.0,2320.0,61.0,Sea Scooter,Deep Trench,a63146c1
CIT_2264,Seaweed,Deep Trench,Miner,9230.0,952.0,53.0,Submarine,Coral Slums,a854aad3
CIT_12336,Seaweed,Coral Slums,Miner,1298.0,100.0,53.0,Sea Scooter,Mariana Plaza,290c71da
CIT_1197,Seafood,The Golden Reef,Fisher,5562.0,1233.0,51.0,Sea Scooter,The Golden Reef,23cf4b3e
CIT_3067,Exotic Imports,Mariana Plaza,Scribe,8385.0,,58.0,Fin Bicycle,Mariana Plaza,64a10bfb
CIT_3689,Seafood,The Golden Reef,Merchant,77008.0,10000.0,108.0,Sea Scooter,Mariana Plaza,c536372d
CIT_9349,Seaweed,Deep Trench,Scribe,2385.0,305.0,60.0,Submarine,Mariana Plaza,c03b4b39
CIT_14190,Seafood,The Golden Reef,Merchant,3761.0,940.0,63.0,Sea Scooter,Mariana Plaza,4a8388b9
CIT_11280,Seafood,The Golden Reef,Warrior,4877.0,1089.0,45.0,Fin Bicycle,Deep Trench,645f80d6
CIT_14272,Seafood,Deep Trench,Scribe,1559.0,191.0,48.0,Fin Bicycle,Coral Slums,b7a60fee
CIT_1385,Seafood,Coral Slums,Fisher,1900.0,100.0,48.0,Sea Scooter,Mariana Plaza,a2bddf87
CIT_17007,Seafood,Deep Trench,Merchant,7469.0,774.0,60.0,Submarine,The Golden Reef,ba5a95f1
CIT_1494,Exotic Imports,Deep Trench,Scribe,2707.0,239.0,43.0,No Vehicle,Mariana Plaza,18e48abc
CIT_7747,Seafood,The Golden Reef,Merchant,4812.0,,64.0,Fin Bicycle,The Golden Reef,733f7570
CIT_7919,Seaweed,Deep Trench,Fisher,1227.0,139.0,38.0,Sea Scooter,Coral Slums,3e60b675
CIT_15832,Seafood,Coral Slums,Miner,3230.0,199.0,48.0,Sea Scooter,Deep Trench,e9ff86d1
CIT_1040,Seaweed,Deep Trench,Warrior,8053.0,845.0,41.0,Sea Scooter,Mariana Plaza,c780b7b1
CIT_5026,Seafood,Deep Trench,Warrior,5019.0,543.0,34.0,No Vehicle,Deep Trench,154535be
CIT_4081,Seaweed,The Golden Reef,Merchant,16377.0,3610.0,69.0,No Vehicle,The Golden Reef,a8779868
CIT_4227,Seaweed,Mariana Plaza,Scribe,1448.0,,62.0,Sea Scooter,Mariana Plaza,5d76e782
CIT_10020,Exotic Imports,Deep Trench,Fisher,2003.0,230.0,27.0,Sea Scooter,Mariana Plaza,6980e908
CIT_17661,Seaweed,Coral Slums,Scribe,,100.0,65.0,Sea Scooter,Mariana Plaza,af9d4848
CIT_12523,Exotic Imports,Coral Slums,Miner,7993.0,519.0,38.0,No Vehicle,Coral Slums,61ceab5f
CIT_2920,Seafood,The Golden Reef,Fisher,3059.0,595.0,41.0,Sea Scooter,Mariana Plaza,3b5107d6
CIT_3540,Seaweed,Mariana Plaza,Scribe,21688.0,3198.0,64.0,Sea Scooter,The Golden Reef,ed5d9e88
CIT_3590,Exotic Imports,Coral Slums,Fisher,1398.0,100.0,32.0,No Vehicle,The Golden Reef,43c83698
CIT_7932,Seaweed,Mariana Plaza,Scribe,3099.0,379.0,59.0,Sea Scooter,Deep Trench,7ed6d3a3
CIT_12778,Exotic Imports,Coral Slums,Miner,2363.0,,44.0,No Vehicle,Coral Slums,4a3d505e
CIT_5614,Exotic Imports,The Golden Reef,Merchant,26191.0,5935.0,78.0,Submarine,Mariana Plaza,5d6db3fd
CIT_17003,Seafood,The Golden Reef,Miner,2464.0,607.0,50.0,Sea Scooter,The Golden Reef,eb7a122a
CIT_3514,Exotic Imports,The Golden Reef,Merchant,108218.0,,95.0,Royal Submarine,Coral Slums,0c3deaf6
CIT_11684,Exotic Imports,Deep Trench,Miner,1562.0,164.0,35.0,Sea Scooter,Mariana Plaza,e878fbd1
CIT_6612,Seafood,Mariana Plaza,Merchant,272947.0,10000.0,108.0,Royal Submarine,The Golden Reef,985d4641
CIT_13512,Seafood,Mariana Plaza,Warrior,6917.0,1055.0,41.0,Sea Scooter,Coral Slums,64a72858
CIT_12370,Exotic Imports,Deep Trench,Warrior,1305.0,100.0,28.0,No Vehicle,Mariana Plaza,bc96cf2f
CIT_11114,Seaweed,Deep Trench,Warrior,1917.0,137.0,38.0,Submarine,Deep Trench,31edf738
CIT_14290,Seaweed,The Golden Reef,Miner,1070.0,100.0,44.0,Sea Scooter,Deep Trench,2315b73d
CIT_2256,Seafood,The Golden Reef,Fisher,2309.0,471.0,44.0,Sea Scooter,Coral Slums,b46879d5
CIT_17130,Exotic Imports,Mariana Plaza,Warrior,4902.0,771.0,41.0,No Vehicle,Deep Trench,b3208245
CIT_11572,Seafood,Mariana Plaza,Miner,9535.0,1390.0,47.0,No Vehicle,Coral Slums,f37c574a
CIT_6831,Seaweed,Deep Trench,Warrior,4798.0,496.0,34.0,Fin Bicycle,Deep Trench,9a169b72
CIT_5342,Exotic Imports,Deep Trench,Scribe,5434.0,541.0,46.0,Sea Scooter,Coral Slums,a86ecf41
CIT_19395,Exotic Imports,Mariana Plaza,Scribe,7670.0,1240.0,55.0,Sea Scooter,The Golden Reef,de55b9f8
CIT_5585,Seafood,Mariana Plaza,Warrior,5806.0,863.0,41.0,Submarine,The Golden Reef,ce5c77bb
CIT_8186,Seafood,The Golden Reef,Merchant,2183.0,439.0,58.0,Submarine,Mariana Plaza,9976915f
CIT_11401,Seafood,The Golden Reef,Merchant,6742.0,1497.0,62.0,Submarine,Mariana Plaza,3ad828f1
CIT_14388,Exotic Imports,Coral Slums,Miner,1380.0,100.0,41.0,Submarine,The Golden Reef,47803f71
CIT_8377,Seafood,Coral Slums,Merchant,1657.0,100.0,,Fin Bicycle,The Golden Reef,634c9205
CIT_17848,Seafood,Coral Slums,Fisher,2785.0,148.0,40.0,No Vehicle,Coral Slums,198c9b9a
CIT_10762,Exotic Imports,Deep Trench,Fisher,2436.0,227.0,28.0,Fin Bicycle,Deep Trench,b5b13180
CIT_4124,Exotic Imports,Coral Slums,Miner,,186.0,38.0,Sea Scooter,The Golden Reef,b145cb0c
CIT_10037,Seafood,Deep Trench,Fisher,1473.0,133.0,50.0,Sea Scooter,Coral Slums,dfd86311
CIT_10266,Seafood,Coral Slums,Fisher,1215.0,100.0,41.0,Fin Bicycle,Deep Trench,e79a4275
CIT_6425,Seafood,Mariana Plaza,Warrior,8721.0,1384.0,45.0,No Vehicle,Deep Trench,6ed89053
CIT_1873,Exotic Imports,Mariana Plaza,Warrior,1877.0,322.0,34.0,Submarine,Deep Trench,3ee6035e
CIT_8950,Seafood,The Golden Reef,Merchant,53956.0,10000.0,106.0,No Vehicle,The Golden Reef,0cdccbeb
CIT_14779,Exotic Imports,Deep Trench,Fisher,,157.0,33.0,Sea Scooter,Deep Trench,88da2c85
CIT_16313,Exotic Imports,Deep Trench,Warrior,2583.0,271.0,34.0,Fin Bicycle,The Golden Reef,7ed15f5f
CIT_18321,Exotic Imports,Coral Slums,Fisher,13904.0,803.0,45.0,Submarine,The Golden Reef,0f1d3cca
CIT_7709,Seaweed,The Golden Reef,Miner,5806.0,1365.0,52.0,No Vehicle,Coral Slums,c4b6869e
CIT_17298,Seafood,Coral Slums,Fisher,,202.0,45.0,Sea Scooter,Mariana Plaza,d35e1ed8
CIT_6207,Seafood,Deep Trench,Warrior,,146.0,35.0,Sea Scooter,Deep Trench,9d1a6076
CIT_14083,Seafood,Deep Trench,Fisher,5145.0,,40.0,Fin Bicycle,Coral Slums,9648a7d0
CIT_7657,Seafood,The Golden Reef,Merchant,,225.0,60.0,No Vehicle,Deep Trench,5750d247
CIT_13271,Seaweed,Mariana Plaza,Scribe,7556.0,1168.0,57.0,No Vehicle,Mariana Plaza,b5b42260
CIT_8267,Seaweed,The Golden Reef,Miner,5847.0,1314.0,,No Vehicle,Coral Slums,577b4955
CIT_5828,Seaweed,The Golden Reef,Merchant,73523.0,10000.0,110.0,Submarine,Mariana Plaza,4fcd414b
CIT_2140,Seafood,Mariana Plaza,Scribe,5363.0,788.0,,No Vehicle,The Golden Reef,0fca86b0
CIT_0177,Exotic Imports,Coral Slums,Warrior,3212.0,205.0,35.0,No Vehicle,Deep Trench,8af7f7c4
CIT_18678,Seafood,Coral Slums,Scribe,3614.0,215.0,58.0,Sea Scooter,The Golden Reef,19a3a7a9
CIT_12217,Exotic Imports,Deep Trench,Warrior,7313.0,788.0,,No Vehicle,Deep Trench,1fe6b9d6
CIT_11107,Seaweed,The Golden Reef,Fisher,8182.0,1716.0,48.0,No Vehicle,Deep Trench,9a5c70ed
CIT_19063,Seaweed,Deep Trench,Warrior,3999.0,384.0,56.0,Sea Scooter,Deep Trench,8ce422b0
CIT_6289,Seaweed,Mariana Plaza,Warrior,8049.0,1230.0,46.0,Sea Scooter,Deep Trench,fb54321b
CIT_0987,Exotic Imports,Mariana Plaza,Scribe,,324.0,53.0,Sea Scooter,Mariana Plaza,fa924997
CIT_6680,Seaweed,The Golden Reef,Merchant,4280.0,856.0,55.0,No Vehicle,The Golden Reef,81177a17
CIT_6660,Exotic Imports,Mariana Plaza,Merchant,4899.0,800.0,47.0,Sea Scooter,Mariana Plaza,9bbbd59b
CIT_7553,Exotic Imports,Coral Slums,Miner,2619.0,138.0,28.0,Sea Scooter,Deep Trench,4c0a9713
CIT_7551,Seafood,The Golden Reef,Merchant,21054.0,4645.0,72.0,No Vehicle,Deep Trench,1ad3c2f9
CIT_7477,Seafood,Mariana Plaza,Scribe,4698.0,802.0,59.0,No Vehicle,Coral Slums,9744cf24
CIT_8485,Exotic Imports,Mariana Plaza,Merchant,11190.0,1657.0,65.0,Fin Bicycle,Deep Trench,4d7dd636
CIT_15327,Seaweed,Coral Slums,Miner,4023.0,,48.0,Sea Scooter,Coral Slums,8c2459b9
CIT_4654,Exotic Imports,Mariana Plaza,Scribe,1639.0,290.0,46.0,Fin Bicycle,Mariana Plaza,6c256fbf
CIT_12442,Exotic Imports,The Golden Reef,Miner,3009.0,655.0,36.0,Sea Scooter,Coral Slums,9e5e61ec
CIT_13668,Exotic Imports,The Golden Reef,Merchant,5566.0,1276.0,63.0,Fin Bicycle,Mariana Plaza,3109ece6
CIT_9394,Exotic Imports,The Golden Reef,Miner,6775.0,1521.0,47.0,Fin Bicycle,Coral Slums,57c8a6e7
CIT_18329,Seaweed,Coral Slums,Miner,1152.0,100.0,41.0,No Vehicle,Mariana Plaza,a65624e5
CIT_13808,Exotic Imports,Deep Trench,Warrior,5044.0,518.0,32.0,No Vehicle,Coral Slums,db2dc07a
CIT_7642,Seafood,Deep Trench,Warrior,19180.0,,54.0,Sea Scooter,Mariana Plaza,520422eb
CIT_6570,Seafood,Deep Trench,Warrior,2916.0,295.0,40.0,Sea Scooter,Deep Trench,881bd423
CIT_13080,Seaweed,Deep Trench,Fisher,1060.0,100.0,36.0,Sea Scooter,Deep Trench,4a61ef64
CIT_1530,Seaweed,The Golden Reef,Merchant,1381.0,,58.0,Fin Bicycle,The Golden Reef,524f9b34
CIT_15332,Seafood,The Golden Reef,Scribe,9640.0,2122.0,68.0,No Vehicle,Mariana Plaza,50ca9ab5
CIT_12533,Seaweed,Deep Trench,Miner,26769.0,2827.0,58.0,No Vehicle,Coral Slums,f037dc9a
CIT_14684,Seafood,The Golden Reef,Miner,5845.0,1291.0,53.0,No Vehicle,Deep Trench,1d597aa7
CIT_3496,Exotic Imports,Deep Trench,Warrior,10548.0,1196.0,37.0,No Vehicle,Deep Trench,0b0b436c
CIT_9334,Exotic Imports,Mariana Plaza,Warrior,21567.0,3203.0,50.0,Submarine,Deep Trench,7b64c0d4
CIT_16416,Seaweed,Deep Trench,Merchant,7372.0,790.0,,No Vehicle,Mariana Plaza,0fe510cf
CIT_13250,Exotic Imports,The Golden Reef,Scribe,10238.0,2314.0,61.0,Sea Scooter,Coral Slums,42682143
CIT_3875,Seaweed,The Golden Reef,Miner,6940.0,1560.0,51.0,Submarine,Mariana Plaza,595b18eb
CIT_5981,Seaweed,Deep Trench,Warrior,11257.0,,47.0,Submarine,Coral Slums,8db31d75
CIT_8529,Seaweed,Coral Slums,Miner,2868.0,191.0,46.0,Sea Scooter,Coral Slums,fb82e326
CIT_12061,Seafood,Coral Slums,Fisher,1279.0,100.0,40.0,No Vehicle,Coral Slums,96a89534
CIT_19379,Seaweed,Coral Slums,Fisher,1347.0,100.0,43.0,Fin Bicycle,Mariana Plaza,befb05eb
CIT_0461,Seaweed,The Golden Reef,Miner,7510.0,1648.0,56.0,No Vehicle,Mariana Plaza,ed1793f8
CIT_6979,Seafood,Coral Slums,Fisher,1769.0,122.0,41.0,Submarine,The Golden Reef,fe51cb52
CIT_8480,Exotic Imports,Mariana Plaza,Scribe,2926.0,448.0,49.0,Fin Bicycle,Coral Slums,2ca5181f
CIT_19410,Seafood,Deep Trench,Warrior,1570.0,261.0,41.0,Submarine,Deep Trench,787e2521
CIT_4389,Exotic Imports,Coral Slums,Miner,1604.0,100.0,29.0,Fin Bicycle,Deep Trench,6e7d9656
CIT_10667,Exotic Imports,Deep Trench,Scribe,,424.0,45.0,No Vehicle,Coral Slums,5090d8ad
CIT_17538,Seafood,The Golden Reef,Merchant,4043.0,832.0,60.0,Sea Scooter,The Golden Reef,61a23a8c
CIT_9131,Seaweed,Deep Trench,Warrior,1921.0,200.0,45.0,Fin Bicycle,Deep Trench,bf826da9
CIT_8225,Seaweed,The Golden Reef,Miner,11635.0,2718.0,59.0,Sea Scooter,Coral Slums,a8030ed4
CIT_6484,Seafood,Deep Trench,Warrior,14544.0,1490.0,43.0,No Vehicle,Coral Slums,aea339fd
CIT_3405,Seafood,Mariana Plaza,Merchant,2970.0,512.0,48.0,Sea Scooter,Mariana Plaza,ebc29645
CIT_11651,Seaweed,Coral Slums,Miner,1200.0,100.0,47.0,Fin Bicycle,Coral Slums,17fa39b2
CIT_5203,Exotic Imports,Deep Trench,Warrior,13687.0,1422.0,32.0,Submarine,Deep Trench,0ac90b7b
CIT_9448,Seafood,The Golden Reef,Merchant,20323.0,4539.0,76.0,Submarine,The Golden Reef,6a169c43
CIT_6668,Seaweed,Deep Trench,Fisher,1516.0,119.0,53.0,Sea Scooter,Mariana Plaza,ff713269
CIT_1688,Seaweed,Mariana Plaza,Merchant,102537.0,10000.0,103.0,Royal Submarine,The Golden Reef,6588b9f8
CIT_17106,Exotic Imports,Deep Trench,Fisher,21798.0,,50.0,No Vehicle,Coral Slums,2406e1db
CIT_8128,Exotic Imports,Mariana Plaza,Scribe,,1641.0,,Submarine,Deep Trench,3f60bf4e
CIT_18387,Seafood,Deep Trench,Miner,3494.0,309.0,47.0,Sea Scooter,Coral Slums,0f277daf
CIT_14559,Exotic Imports,Deep Trench,Fisher,2515.0,270.0,29.0,Sea Scooter,Deep Trench,32c29554
CIT_12218,Seaweed,Coral Slums,Fisher,2356.0,192.0,42.0,Sea Scooter,Deep Trench,f633ce82
CIT_3504,Seafood,Deep Trench,Fisher,9461.0,,43.0,No Vehicle,Mariana Plaza,e8189434
CIT_14977,Seaweed,Coral Slums,Miner,1402.0,109.0,44.0,Fin Bicycle,Coral Slums,145287f3
CIT_13949,Seafood,Deep Trench,Fisher,,,,Fin Bicycle,Coral Slums,0a3162e2
CIT_4778,Seaweed,Coral Slums,Fisher,3134.0,204.0,43.0,No Vehicle,Deep Trench,1d701353
CIT_9297,Exotic Imports,The Golden Reef,Merchant,60626.0,10000.0,102.0,Fin Bicycle,The Golden Reef,3ea8bb3a
CIT_17259,Exotic Imports,The Golden Reef,Fisher,2093.0,625.0,37.0,Fin Bicycle,Deep Trench,7165037d
CIT_13647,Seaweed,Deep Trench,Warrior,3751.0,356.0,38.0,Fin Bicycle,The Golden Reef,78f0235e
CIT_16799,Seafood,Mariana Plaza,Scribe,3588.0,,61.0,Sea Scooter,Mariana Plaza,af8093c8
CIT_6319,Seaweed,Deep Trench,Scribe,2808.0,251.0,71.0,Sea Scooter,Mariana Plaza,bc6a36e8
CIT_16649,Seaweed,Coral Slums,Merchant,1941.0,100.0,69.0,Fin Bicycle,Mariana Plaza,6a49ad20
CIT_6282,Exotic Imports,The Golden Reef,Merchant,6143.0,1359.0,54.0,No Vehicle,Deep Trench,15baed90
CIT_14026,Seafood,Mariana Plaza,Scribe,7287.0,,60.0,Submarine,Mariana Plaza,fbc651f8
CIT_12772,Exotic Imports,Deep Trench,Warrior,12001.0,1276.0,34.0,Sea Scooter,Mariana Plaza,f5905929
CIT_10454,Exotic Imports,Mariana Plaza,Warrior,24393.0,3679.0,43.0,No Vehicle,Coral Slums,290de668
CIT_14269,Seafood,Deep Trench,Warrior,4265.0,471.0,42.0,No Vehicle,Deep Trench,17555013
CIT_12319,Seafood,Deep Trench,Warrior,1725.0,188.0,30.0,No Vehicle,Mariana Plaza,14c768b9
CIT_0480,Seafood,Deep Trench,Merchant,2208.0,177.0,62.0,Sea Scooter,Mariana Plaza,62af27a7
CIT_2328,Exotic Imports,Mariana Plaza,Scribe,5809.0,911.0,48.0,No Vehicle,Mariana Plaza,5492be55
CIT_3816,Exotic Imports,Coral Slums,Miner,2441.0,125.0,33.0,No Vehicle,Coral Slums,a812f42b
CIT_13407,Seafood,Coral Slums,Warrior,4251.0,261.0,31.0,Fin Bicycle,Mariana Plaza,8e15e872
CIT_18593,Seafood,The Golden Reef,Fisher,1543.0,466.0,45.0,Sea Scooter,Deep Trench,a985ed42
CIT_11294,Exotic Imports,The Golden Reef,Warrior,23324.0,5377.0,64.0,No Vehicle,Coral Slums,c611e2ec
CIT_3775,Seafood,Deep Trench,Fisher,1919.0,208.0,42.0,Sea Scooter,Coral Slums,45114e24
CIT_17480,Seafood,The Golden Reef,Fisher,6080.0,1434.0,55.0,No Vehicle,Deep Trench,4eaff4b4
CIT_15309,Seafood,The Golden Reef,Merchant,,2692.0,73.0,No Vehicle,Deep Trench,c567ffd9
CIT_11332,Seaweed,The Golden Reef,Miner,1997.0,391.0,38.0,Fin Bicycle,Mariana Plaza,5788506e
CIT_5517,Exotic Imports,The Golden Reef,Miner,2087.0,417.0,37.0,Sea Scooter,Mariana Plaza,c1c9dfe1
CIT_13825,Seaweed,The Golden Reef,Merchant,1196.0,316.0,51.0,Sea Scooter,Mariana Plaza,1126d4bc
CIT_0049,Seaweed,Mariana Plaza,Warrior,10078.0,1462.0,48.0,Submarine,The Golden Reef,d2d1b43c
CIT_11015,Seaweed,The Golden Reef,Miner,3991.0,822.0,42.0,Fin Bicycle,Deep Trench,68bb1e30
CIT_2488,Seaweed,The Golden Reef,Miner,4661.0,993.0,,Sea Scooter,Deep Trench,de320ef0
CIT_13680,Seaweed,The Golden Reef,Merchant,2743.0,699.0,69.0,Sea Scooter,The Golden Reef,4dcc2fc5
CIT_3112,Exotic Imports,Deep Trench,Merchant,,747.0,58.0,No Vehicle,The Golden Reef,ab314707
CIT_1228,Exotic Imports,Coral Slums,Scribe,3385.0,211.0,47.0,Fin Bicycle,Mariana Plaza,d78eca8b
CIT_16787,Exotic Imports,Deep Trench,Miner,2195.0,196.0,34.0,Sea Scooter,The Golden Reef,2bf641a1
CIT_6149,Exotic Imports,The Golden Reef,Merchant,1952.0,420.0,48.0,Fin Bicycle,The Golden Reef,f8394ee1
CIT_3073,Exotic Imports,The Golden Reef,Merchant,31851.0,7083.0,76.0,Submarine,The Golden Reef,3a36e17c
CIT_9275,Seafood,Deep Trench,Warrior,7949.0,850.0,,Sea Scooter,Deep Trench,c4358d0b
CIT_0915,Exotic Imports,The Golden Reef,Miner,71886.0,10000.0,81.0,Sea Scooter,Deep Trench,d580bfa0
CIT_18922,Seafood,The Golden Reef,Scribe,7480.0,1758.0,62.0,No Vehicle,Mariana Plaza,5d9bf950
CIT_14676,Exotic Imports,The Golden Reef,Miner,4648.0,1104.0,40.0,No Vehicle,Coral Slums,befa3d1e
CIT_2938,Exotic Imports,Deep Trench,Fisher,16733.0,1778.0,45.0,Submarine,Deep Trench,ba5f9896
CIT_1585,Seafood,Deep Trench,Merchant,12783.0,1330.0,58.0,No Vehicle,Coral Slums,bd2e120a
CIT_9402,Exotic Imports,Mariana Plaza,Warrior,4108.0,532.0,20.0,Sea Scooter,Deep Trench,851b6f46
CIT_10448,Seaweed,Deep Trench,Warrior,1038.0,151.0,41.0,Submarine,Deep Trench,402b61a6
CIT_17212,Seaweed,The Golden Reef,Miner,12291.0,2736.0,70.0,Sea Scooter,The Golden Reef,e3bf7b40
CIT_5615,Seafood,Deep Trench,Fisher,3057.0,375.0,36.0,Sea Scooter,Deep Trench,d03d6822
CIT_14885,Exotic Imports,Mariana Plaza,Scribe,36686.0,5415.0,65.0,Sea Scooter,Mariana Plaza,518af4b5
CIT_16302,Seaweed,Coral Slums,Miner,1687.0,104.0,55.0,Fin Bicycle,Coral Slums,03f67ebd
CIT_9881,Exotic Imports,Deep Trench,Fisher,3107.0,289.0,31.0,Fin Bicycle,Deep Trench,a55b05fd
CIT_14919,Exotic Imports,Coral Slums,Merchant,7690.0,464.0,55.0,No Vehicle,The Golden Reef,df27e1ac
CIT_15330,Seaweed,Deep Trench,Warrior,6810.0,682.0,44.0,Submarine,Deep Trench,777f4fcf
CIT_1215,Exotic Imports,Coral Slums,Fisher,1333.0,100.0,30.0,Fin Bicycle,The Golden Reef,9c67444b
CIT_2612,Seaweed,Coral Slums,Scribe,2069.0,100.0,58.0,Sea Scooter,Mariana Plaza,c16bd736
CIT_17720,Exotic Imports,Deep Trench,Fisher,3703.0,395.0,38.0,Sea Scooter,Deep Trench,455636a9
CIT_11489,Exotic Imports,Deep Trench,Fisher,1417.0,,36.0,Sea Scooter,Coral Slums,ab6877d1
CIT_14308,Seafood,The Golden Reef,Fisher,,1140.0,49.0,Sea Scooter,Deep Trench,11a2aa3d
CIT_5717,Exotic Imports,The Golden Reef,Merchant,6142.0,1480.0,53.0,No Vehicle,The Golden Reef,c3c15c7c
CIT_4927,Seafood,The Golden Reef,Warrior,2911.0,636.0,49.0,Fin Bicycle,The Golden Reef,c6b5ad83
CIT_7896,Seafood,The Golden Reef,Merchant,5616.0,1275.0,67.0,Sea Scooter,Mariana Plaza,86b944e8
CIT_8551,Seafood,Mariana Plaza,Merchant,1864.0,257.0,60.0,Submarine,Deep Trench,85a25843
CIT_9494,Seafood,The Golden Reef,Merchant,9316.0,2196.0,64.0,Submarine,Mariana Plaza,da40fb06
CIT_10433,Seaweed,The Golden Reef,Merchant,9816.0,2289.0,70.0,Sea Scooter,Mariana Plaza,01de6557
CIT_1559,Exotic Imports,The Golden Reef,Merchant,65700.0,10000.0,99.0,Submarine,Mariana Plaza,a5aa7cf2
CIT_10809,Seaweed,Mariana Plaza,Miner,9483.0,1356.0,48.0,Sea Scooter,Coral Slums,81f8c6c4
CIT_13989,Exotic Imports,Deep Trench,Fisher,2691.0,,35.0,Sea Scooter,Coral Slums,67c6b309
CIT_10621,Exotic Imports,The Golden Reef,Warrior,6190.0,1237.0,38.0,Sea Scooter,Mariana Plaza,313487d4
CIT_17779,Seaweed,The Golden Reef,Merchant,23877.0,5350.0,91.0,Submarine,The Golden Reef,7743968c
CIT_16401,Seafood,Mariana Plaza,Merchant,3338.0,559.0,55.0,Sea Scooter,Mariana Plaza,af7fb753
CIT_6322,Seaweed,Deep Trench,Fisher,2205.0,269.0,53.0,Fin Bicycle,Deep Trench,4dbfaee2
CIT_3737,Seafood,Coral Slums,Fisher,2293.0,156.0,40.0,Sea Scooter,The Golden Reef,9edb3c10
CIT_7570,Exotic Imports,Deep Trench,Warrior,,195.0,38.0,Sea Scooter,Deep Trench,fee3b44e
CIT_13861,Seaweed,The Golden Reef,Scribe,5138.0,1110.0,59.0,Sea Scooter,Mariana Plaza,d29360a6
CIT_3335,Seafood,The Golden Reef,Merchant,22832.0,5218.0,82.0,No Vehicle,Deep Trench,c8b968d2
CIT_11284,Seafood,The Golden Reef,Merchant,52983.0,10000.0,110.0,Sea Scooter,Mariana Plaza,07398911
CIT_7046,Seaweed,The Golden Reef,Merchant,4519.0,1020.0,65.0,Fin Bicycle,Mariana Plaza,41b383ed
CIT_12173,Seafood,Deep Trench,Warrior,,1327.0,38.0,Submarine,Coral Slums,c2a3f3ef
CIT_7834,Seafood,The Golden Reef,Scribe,29239.0,6481.0,,Sea Scooter,Mariana Plaza,c4e1b9ac
CIT_7383,Seaweed,The Golden Reef,Miner,6243.0,1464.0,52.0,Submarine,Coral Slums,b2a21cae
CIT_4358,Exotic Imports,The Golden Reef,Warrior,,1449.0,36.0,No Vehicle,Coral Slums,8c4a7a23
CIT_6265,Seaweed,Deep Trench,Warrior,6183.0,,42.0,Submarine,Deep Trench,b1b47674
CIT_4718,Seafood,Deep Trench,Fisher,3450.0,310.0,40.0,Sea Scooter,Coral Slums,c01e06b9
CIT_6822,Seaweed,Mariana Plaza,Warrior,11523.0,1733.0,49.0,Submarine,Deep Trench,f1a8f68b
CIT_13134,Seaweed,Coral Slums,Miner,4672.0,,47.0,Fin Bicycle,Coral Slums,96772f72
CIT_10406,Exotic Imports,The Golden Reef,Warrior,10645.0,2296.0,42.0,Sea Scooter,Deep Trench,46d3ad4a
CIT_5357,Seafood,Mariana Plaza,Warrior,18417.0,2708.0,60.0,Submarine,Deep Trench,ef184673
CIT_10072,Seaweed,Mariana Plaza,Scribe,6863.0,1065.0,61.0,No Vehicle,Deep Trench,b92c6a9f
CIT_6546,Seafood,Deep Trench,Merchant,2438.0,251.0,57.0,Sea Scooter,The Golden Reef,0d84616c
CIT_19346,Seafood,The Golden Reef,Miner,2496.0,534.0,48.0,Sea Scooter,Deep Trench,44bdbbf8
CIT_6424,Exotic Imports,Coral Slums,Scribe,8346.0,470.0,,Submarine,Mariana Plaza,5742901a
CIT_3218,Seafood,Mariana Plaza,Warrior,19409.0,2839.0,49.0,No Vehicle,Deep Trench,246b074e
CIT_8520,Seafood,Coral Slums,Fisher,1304.0,100.0,37.0,Sea Scooter,The Golden Reef,029137b8
CIT_5089,Seafood,Coral Slums,Miner,4253.0,206.0,47.0,No Vehicle,Deep Trench,02caca41
CIT_12577,Exotic Imports,Coral Slums,Miner,3044.0,176.0,35.0,No Vehicle,Coral Slums,e4a7fec3
CIT_7456,Seafood,Deep Trench,Warrior,1969.0,226.0,33.0,No Vehicle,Deep Trench,1726de45
CIT_16304,Exotic Imports,The Golden Reef,Merchant,92185.0,10000.0,94.0,Sea Scooter,Coral Slums,73a7fbbb
CIT_4874,Seaweed,Coral Slums,Merchant,1384.0,100.0,54.0,Fin Bicycle,Mariana Plaza,836fd6e3
CIT_18877,Seafood,The Golden Reef,Merchant,3148.0,826.0,55.0,Fin Bicycle,Mariana Plaza,0fb3f39f
CIT_3723,Exotic Imports,Mariana Plaza,Scribe,8167.0,1180.0,50.0,No Vehicle,Deep Trench,8f080d42
CIT_12305,Seafood,Mariana Plaza,Warrior,5744.0,898.0,33.0,No Vehicle,Deep Trench,49e61382
CIT_16687,Seafood,Mariana Plaza,Scribe,2612.0,313.0,59.0,Fin Bicycle,The Golden Reef,2fb628c5
CIT_4947,Seafood,Deep Trench,Fisher,3163.0,305.0,38.0,No Vehicle,The Golden Reef,5c0573cc
CIT_11338,Exotic Imports,The Golden Reef,Scribe,48655.0,10000.0,93.0,Submarine,Mariana Plaza,59cdd9a0
CIT_7729,Seafood,Deep Trench,Warrior,2017.0,155.0,48.0,Fin Bicycle,Coral Slums,aa6b707c
CIT_15104,Seaweed,Deep Trench,Fisher,2021.0,182.0,54.0,Sea Scooter,Coral Slums,0e340798
CIT_5179,Exotic Imports,Mariana Plaza,Fisher,3993.0,593.0,36.0,Sea Scooter,Coral Slums,eb69a27e
